t,x,y,z,intensity,jd,dt,id,seg_pos,track_pos,seg.D_msd,seg.D_msd_intercept,seg.D_msd_std_err,seg.D_msd_r,seg.mjd,seg.mjd_std_err,seg.mjd_n,seg.msd,seg.msd_std_err,seg.msd_n,seg.motion,seg.t_start,seg.lifetime,seg.id,seg.loc_count,seg.track_pos,track.noise,track.t_start,track.lifetime,track.id,track.loc_count,track.seg_count
347,12503.85352,14153.0293,-174.8599854,599.8545532,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,none,347,0,150,1,0,0,347,0,150,1,1
349,12319.03906,14014.75391,-309.7623291,581.9367065,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,none,349,0,151,1,0,0,349,0,151,1,1
352,12486.5,14325.48438,-235.2720947,587.9849243,944.5722051,1,398,0,0,-2.590646182,1.001708498,0,-1,737.8955745,206.6766307,2,587205.1085,305011.5422,2,diffusion,352,2,152,3,0,0,352,2,152,3,1
353,12299.3418,13399.63965,-387.342041,815.7318115,531.2189438,1,399,1,0,-2.590646182,1.001708498,0,-1,737.8955745,206.6766307,2,587205.1085,305011.5422,2,diffusion,352,2,152,3,0,0,352,2,152,3,1
354,12435.92773,13912.99902,-397.6470947,1397.94812,0,0,400,2,0,-2.590646182,1.001708498,0,-1,737.8955745,206.6766307,2,587205.1085,305011.5422,2,diffusion,352,2,152,3,0,0,352,2,152,3,1
356,12576.86914,14518.61328,12.58300781,614.7128296,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,none,356,0,153,1,0,0,356,0,153,1,1
359,12499.67285,14188.25391,-232.3824463,714.8982544,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,none,359,0,155,1,0,0,359,0,155,1,1
359,12762.3457,8558.958984,7.094299316,575.5144043,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,none,359,0,154,1,0,0,359,0,154,1,1
363,12035.25781,12112.87109,-104.1191406,391.8190002,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,none,363,0,156,1,0,0,363,0,156,1,1
364,12454.53613,13850.69531,-444.8485413,1114.46228,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,none,364,0,157,1,0,0,364,0,157,1,1
364,12426.2002,13820.93262,-364.7612305,931.8807983,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,none,364,0,158,1,0,0,364,0,158,1,1
367,12465.62402,14233.67188,-419.842041,715.0063477,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,none,367,0,159,1,0,0,367,0,159,1,1
372,12253.88477,14275.30078,-264.3619385,562.1810303,260.2936501,1,408,0,0,0.4234549017,0,0,0,260.2936501,0,1,67752.78428,0,1,diffusion,372,1,160,2,0,0,372,1,160,2,1
373,12273.53613,14015.75,-276.7440186,764.213562,0,0,409,1,0,0.4234549017,0,0,0,260.2936501,0,1,67752.78428,0,1,diffusion,372,1,160,2,0,0,372,1,160,2,1
378,12247.55859,13537.72266,-638.2956543,2007.31311,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,none,378,0,161,1,0,0,378,0,161,1,1
383,12429.49121,13858.26367,-585.7393799,1661.231445,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,none,383,0,162,1,0,0,383,0,162,1,1
383,12404.41895,13713.875,-584.1207275,1384.646118,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,none,383,0,163,1,0,0,383,0,163,1,1
386,12557.11719,14081.00488,-230.3150635,684.4317017,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,none,386,0,164,1,0,0,386,0,164,1,1
393,12449.35938,14164.24609,-310.1998291,833.6447754,111.7968452,1,414,0,0,0.2700494214,-0.02711920361,2.031254238e-031,1,126.0391259,14.24228074,2,16088.70382,3590.16923,2,diffusion,393,2,165,3,0,0,393,2,165,3,1
394,12395.93555,14066.04004,-474.8029785,1028.414795,140.2814066,1,415,1,0,0.2700494214,-0.02711920361,2.031254238e-031,1,126.0391259,14.24228074,2,16088.70382,3590.16923,2,diffusion,393,2,165,3,0,0,393,2,165,3,1
395,12325.63965,13326.96387,-334.5887451,634.7644043,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,none,395,0,166,1,0,0,395,0,166,1,1
395,12399.89258,13925.81445,-406.942749,950.4940186,0,0,417,2,0,0.2700494214,-0.02711920361,2.031254238e-031,1,126.0391259,14.24228074,2,16088.70382,3590.16923,2,diffusion,393,2,165,3,0,0,393,2,165,3,1
395,12655.04102,14392.0332,957.5929565,2106.901367,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,none,395,0,167,1,0,0,395,0,167,1,1
397,12474.12012,14360.43066,-158.9643555,553.0805664,639.8184093,1,419,0,0,-1.694098352,0.5776457374,1.340627797e-029,-1,545.6371412,94.18126812,2,306590.0011,102777.5958,2,diffusion,397,2,168,3,0,0,397,2,168,3,1
398,12268.10645,13754.68652,-529.9230957,1332.258911,451.4558731,1,420,1,0,-1.694098352,0.5776457374,1.340627797e-029,-1,545.6371412,94.18126812,2,306590.0011,102777.5958,2,diffusion,397,2,168,3,0,0,397,2,168,3,1
399,12407.62207,14184.04395,-63.4440918,609.4424438,0,0,421,2,0,-1.694098352,0.5776457374,1.340627797e-029,-1,545.6371412,94.18126812,2,306590.0011,102777.5958,2,diffusion,397,2,168,3,0,0,397,2,168,3,1
403,12425.57617,14148.87109,-382.3548584,1058.244995,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,none,403,0,169,1,0,0,403,0,169,1,1
403,12430.03027,14154.38574,-367.2021484,947.7427979,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,none,403,0,170,1,0,0,403,0,170,1,1
406,12563.42773,14326.80664,-281.7137451,1005.619568,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,none,406,0,171,1,0,0,406,0,171,1,1
411,12389.15527,14255.15527,-149.1304932,607.7877197,146.6896433,1,425,0,0,-0.2110162865,0.1179009738,0.005319148611,-0.985394263,269.6512643,68.85382018,3,82193.50144,36631.3263,3,diffusion,411,3,172,4,0,0,411,3,172,4,1
412,12330.78711,14120.57813,-269.9543457,512.937561,384.8244903,1,426,1,0,-0.2110162865,0.1179009738,0.005319148611,-0.985394263,269.6512643,68.85382018,3,82193.50144,36631.3263,3,diffusion,411,3,172,4,0,0,411,3,172,4,1
413,12703.82422,14215.09375,-175.7287598,543.7366333,277.4396593,1,427,2,0,-0.2110162865,0.1179009738,0.005319148611,-0.985394263,269.6512643,68.85382018,3,82193.50144,36631.3263,3,diffusion,411,3,172,4,0,0,411,3,172,4,1
414,12431.80859,14160.50195,-566.8760986,1588.670044,0,0,428,3,0,-0.2110162865,0.1179009738,0.005319148611,-0.985394263,269.6512643,68.85382018,3,82193.50144,36631.3263,3,diffusion,411,3,172,4,0,0,411,3,172,4,1
416,12486.02539,14114.91406,-265.7941895,659.5976563,121.8025623,1,429,0,0,0.09272415116,0,0,0,121.8025623,0,1,14835.86419,0,1,immobile,416,1,173,2,0,0,416,1,173,2,1
417,12539.42578,14224.38672,-367.765625,717.2924194,0,0,430,1,0,0.09272415116,0,0,0,121.8025623,0,1,14835.86419,0,1,immobile,416,1,173,2,0,0,416,1,173,2,1
419,12627.13281,14461.9873,-145.5031738,575.3968506,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,none,419,0,174,1,0,0,419,0,174,1,1
421,12227.58203,13807.25586,-453.8050842,903.6981812,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,none,421,0,175,1,0,0,421,0,175,1,1
423,12502.05859,14092.82129,-176.194458,585.4160767,260.1444408,1,433,0,0,0.4229695629,0,0,0,260.1444408,0,1,67675.13006,0,1,diffusion,423,1,176,2,0,0,423,1,176,2,1
424,12486.56445,14352.50391,758.7321777,1714.651978,0,0,434,1,0,0.4229695629,0,0,0,260.1444408,0,1,67675.13006,0,1,diffusion,423,1,176,2,0,0,423,1,176,2,1
430,12097.12988,12662.69629,-272.6002197,704.432373,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,none,430,0,177,1,0,0,430,0,177,1,1
431,12307.83203,14026.04297,-389.2390137,824.7938232,168.3541459,1,436,0,0,0.3042944219,-0.03157552316,0.001877137426,0.9974755247,124.9845087,36.37179839,3,18266.94286,7859.858324,3,diffusion,431,3,178,4,0,0,431,3,178,4,1
432,12458.22852,14101.7002,-297.9200439,764.1279907,153.8766521,1,437,1,0,0.3042944219,-0.03157552316,0.001877137426,0.9974755247,124.9845087,36.37179839,3,18266.94286,7859.858324,3,diffusion,431,3,178,4,0,0,431,3,178,4,1
433,12512.22461,14245.79199,-96.02722168,627.1951294,52.72272817,1,438,2,0,0.3042944219,-0.03157552316,0.001877137426,0.9974755247,124.9845087,36.37179839,3,18266.94286,7859.858324,3,diffusion,431,3,178,4,0,0,431,3,178,4,1
434,12564.21289,14254.56152,-180.0092773,577.5064697,0,0,439,3,0,0.3042944219,-0.03157552316,0.001877137426,0.9974755247,124.9845087,36.37179839,3,18266.94286,7859.858324,3,diffusion,431,3,178,4,0,0,431,3,178,4,1
436,12443.47559,13796.05664,-572.1883545,1570.602905,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,none,436,0,179,1,0,0,436,0,179,1,1
438,12596.87695,14336.76758,-259.8637695,796.4259644,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,none,438,0,180,1,0,0,438,0,180,1,1
438,12594.60352,14317.83105,-266.8725586,903.8928833,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,none,438,0,181,1,0,0,438,0,181,1,1
442,10753.96484,12960.27832,-439.9848633,1277.940918,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,none,442,0,182,1,0,0,442,0,182,1,1
442,10783.63477,12888.47559,-368.5578613,1024.673828,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,none,442,0,183,1,0,0,442,0,183,1,1
442,12403.8457,7994.223145,740.2927246,959.6428223,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,none,442,0,184,1,0,0,442,0,184,1,1
442,12508.48633,14107.08105,-437.3369141,1151.904907,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,none,442,0,185,1,0,0,442,0,185,1,1
444,12541.9043,14276.45117,-375.3634033,1231.043945,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,none,444,0,186,1,0,0,444,0,186,1,1
447,12792.0332,14317.42578,-103.8666992,497.7190247,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,none,447,0,187,1,0,0,447,0,187,1,1
449,12792.34766,14516.0498,11.44805908,530.8722534,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,none,449,0,188,1,0,0,449,0,188,1,1
450,10727.07813,12973.24219,-388.1229248,1003.246643,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,none,450,0,189,1,0,0,450,0,189,1,1
450,10731.46484,12955.2041,-388.1219482,1075.615723,337.946094,1,451,0,0,1.65956401,-0.1634385042,2.888894917e-030,1,318.9529725,18.99312155,2,102091.7373,12115.82515,2,diffusion,450,2,190,3,0,0,450,2,190,3,1
451,11065.88281,12906.49902,-481.7250061,1308.14502,299.9598509,1,452,1,0,1.65956401,-0.1634385042,2.888894917e-030,1,318.9529725,18.99312155,2,102091.7373,12115.82515,2,diffusion,450,2,190,3,0,0,450,2,190,3,1
452,11330.75,13047.28711,-393.3618164,1339.11499,0,0,453,2,0,1.65956401,-0.1634385042,2.888894917e-030,1,318.9529725,18.99312155,2,102091.7373,12115.82515,2,diffusion,450,2,190,3,0,0,450,2,190,3,1
454,12060.89063,13208.46875,-442.8829041,893.1924438,615.1282052,1,454,0,0,2.364891931,0,0,0,615.1282052,0,1,378382.7089,0,1,diffusion,454,1,191,2,0,0,454,1,191,2,1
454,12444.83398,14210.49023,-117.4589844,445.2497864,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,none,454,0,192,1,0,0,454,0,192,1,1
455,12425.74121,13703.71289,-590.0413818,1900.088989,0,0,456,1,0,2.364891931,0,0,0,615.1282052,0,1,378382.7089,0,1,diffusion,454,1,191,2,0,0,454,1,191,2,1
460,12447.53711,14240.62012,-276.390625,779.1569824,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,none,460,0,193,1,0,0,460,0,193,1,1
461,11194.66992,13873.11426,-240.7349854,763.2052612,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,none,461,0,562,1,0,1,461,0,561,1,1
461,11192.3457,13849.92188,-238.3398438,801.0864868,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,none,461,0,563,1,0,1,461,0,562,1,1
462,12517.24707,14222.49219,-286.6846924,814.2929688,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,none,462,0,194,1,0,0,462,0,194,1,1
462,12515.94824,14207.34375,-342.8920898,964.0688477,43.72004966,1,461,0,0,0.05956575271,-0.001714322295,0.006342130835,0.8313523527,78.34579506,43.59931827,3,9939.86471,8644.087449,3,immobile,462,3,195,4,0,0,462,3,195,4,1
463,12532.80469,14167.00391,-450.4875488,1160.349854,26.35141723,1,462,1,0,0.05956575271,-0.001714322295,0.006342130835,0.8313523527,78.34579506,43.59931827,3,9939.86471,8644.087449,3,immobile,462,3,195,4,0,0,462,3,195,4,1
464,12550.07813,14186.9043,-249.6757813,855.1898193,164.9659183,1,463,2,0,0.05956575271,-0.001714322295,0.006342130835,0.8313523527,78.34579506,43.59931827,3,9939.86471,8644.087449,3,immobile,462,3,195,4,0,0,462,3,195,4,1
465,12518.34863,14025.01855,-401.0461426,875.5901489,0,0,464,3,0,0.05956575271,-0.001714322295,0.006342130835,0.8313523527,78.34579506,43.59931827,3,9939.86471,8644.087449,3,immobile,462,3,195,4,0,0,462,3,195,4,1
467,11129.88184,12952.57031,-338.7663574,897.4467163,544.0306554,1,465,0,0,1.849808462,0,0,0,544.0306554,0,1,295969.354,0,1,diffusion,467,1,196,2,0,0,467,1,196,2,1
467,12619.42773,14432.59375,783.4190674,1241.318481,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,none,467,0,197,1,0,0,467,0,197,1,1
468,11163.03516,12409.55078,-104.4842529,397.2619019,0,0,467,1,0,1.849808462,0,0,0,544.0306554,0,1,295969.354,0,1,diffusion,467,1,196,2,0,0,467,1,196,2,1
470,12522.41113,14241.0166,-317.3568115,638.9481812,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,none,470,0,198,1,0,0,470,0,198,1,1
471,10655.30762,12941.4082,-404.1254883,932.4213257,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,none,471,0,199,1,0,0,471,0,199,1,1
474,12385.74121,14038.05859,-401.5394287,916.2511597,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,none,474,0,200,1,0,0,474,0,200,1,1
477,12452.15039,13864.29297,-548.2633057,1643.976318,324.4077303,1,471,0,0,0.08756837039,0.08994140036,0.1785667133,0.2812352996,256.531422,44.26934069,4,71687.69407,21108.29799,4,diffusion,477,4,201,5,0,0,477,4,201,5,1
478,12400.25195,14184.52246,-240.0500488,833.0960083,140.5581454,1,472,1,0,0.08756837039,0.08994140036,0.1785667133,0.2812352996,256.531422,44.26934069,4,71687.69407,21108.29799,4,diffusion,477,4,201,5,0,0,477,4,201,5,1
479,11747.80273,13024.16406,-362.6074219,1003.80304,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,none,479,0,202,1,0,0,479,0,202,1,1
479,12540.48438,14174.95898,7.081420898,519.7995605,326.9676255,1,474,2,0,0.08756837039,0.08994140036,0.1785667133,0.2812352996,256.531422,44.26934069,4,71687.69407,21108.29799,4,diffusion,477,4,201,5,0,0,477,4,201,5,1
480,12451.59961,13860.30469,-338.5714111,903.9562988,234.192187,1,475,3,0,0.08756837039,0.08994140036,0.1785667133,0.2812352996,256.531422,44.26934069,4,71687.69407,21108.29799,4,diffusion,477,4,201,5,0,0,477,4,201,5,1
481,12442.16211,13626.30273,-468.6188965,1288.546143,0,0,476,4,0,0.08756837039,0.08994140036,0.1785667133,0.2812352996,256.531422,44.26934069,4,71687.69407,21108.29799,4,diffusion,477,4,201,5,0,0,477,4,201,5,1
481,12398.43262,13351.3584,-264.4445801,931.6342773,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,none,481,0,550,1,0,0,481,0,549,1,1
481,12482.02637,14058.91992,-521.2827148,1525.595581,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,none,481,0,203,1,0,0,481,0,203,1,1
483,10468.2373,13099.22461,-53.56054688,1242.192627,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,none,483,0,204,1,0,0,483,0,204,1,1
483,12827.85742,14322.37402,985.713501,2375.294434,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,none,483,0,205,1,0,0,483,0,205,1,1
484,12475.12207,14136.80273,-467.1385803,1201.245239,255.8411655,1,481,0,0,0.4090918873,0,0,0,255.8411655,0,1,65454.70197,0,1,diffusion,484,1,206,2,0,0,484,1,206,2,1
485,12456.20215,14391.94336,-304.1740723,768.3639526,0,0,482,1,0,0.4090918873,0,0,0,255.8411655,0,1,65454.70197,0,1,diffusion,484,1,206,2,0,0,484,1,206,2,1
488,12452.23145,14113.42383,-446.7261658,1137.918823,180.5993371,1,483,0,0,0.2038507535,0,0,0,180.5993371,0,1,32616.12055,0,1,diffusion,488,1,207,2,0,0,488,1,207,2,1
489,12576.07422,14252.46582,-372.3376465,1063.501587,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,none,489,0,208,1,0,0,489,0,208,1,1
489,12580.4043,14240.65527,-376.1064453,1191.889038,0,0,485,1,0,0.2038507535,0,0,0,180.5993371,0,1,32616.12055,0,1,diffusion,488,1,207,2,0,0,488,1,207,2,1
491,12530.45508,14316.97754,-318.4432373,1514.743164,170.6140699,1,486,0,0,-0.001837973309,0.01207247064,7.22797058e-005,-0.2113061794,106.4428266,14.84074743,6,12431.31426,3626.950619,6,immobile,491,6,209,7,0,0,491,6,209,7,1
492,12416.66406,14189.85254,-297.324585,1002.587402,73.64256075,1,487,1,0,-0.001837973309,0.01207247064,7.22797058e-005,-0.2113061794,106.4428266,14.84074743,6,12431.31426,3626.950619,6,immobile,491,6,209,7,0,0,491,6,209,7,1
492,14148.3457,15107.26172,-90.21276855,653.2964478,685.1696609,1,488,0,0,2.934109151,0,0,0,685.1696609,0,1,469457.4642,0,1,diffusion,492,1,210,2,0,0,492,1,210,2,1
493,12471.5918,14238.90527,-288.3321533,1008.650391,101.3101364,1,489,2,0,-0.001837973309,0.01207247064,7.22797058e-005,-0.2113061794,106.4428266,14.84074743,6,12431.31426,3626.950619,6,immobile,491,6,209,7,0,0,491,6,209,7,1
493,14147.35547,15792.43066,239.355957,1035.67395,0,0,490,1,0,2.934109151,0,0,0,685.1696609,0,1,469457.4642,0,1,diffusion,492,1,210,2,0,0,492,1,210,2,1
494,12568.83203,14267.33203,-291.7476807,802.9910889,98.44399877,1,491,3,0,-0.001837973309,0.01207247064,7.22797058e-005,-0.2113061794,106.4428266,14.84074743,6,12431.31426,3626.950619,6,immobile,491,6,209,7,0,0,491,6,209,7,1
495,12472.9668,14289.7168,-292.2126465,1052.484741,73.27145536,1,492,4,0,-0.001837973309,0.01207247064,7.22797058e-005,-0.2113061794,106.4428266,14.84074743,6,12431.31426,3626.950619,6,immobile,491,6,209,7,0,0,491,6,209,7,1
495,12472.12891,14282.05078,-333.8812256,1327.778076,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,none,495,0,541,1,0,0,495,0,540,1,1
496,12543.86914,14308.19824,-241.3480225,782.5499268,121.3747384,1,494,5,0,-0.001837973309,0.01207247064,7.22797058e-005,-0.2113061794,106.4428266,14.84074743,6,12431.31426,3626.950619,6,immobile,491,6,209,7,0,0,491,6,209,7,1
497,12522.11426,14188.78906,-446.199707,1239.669556,0,0,495,6,0,-0.001837973309,0.01207247064,7.22797058e-005,-0.2113061794,106.4428266,14.84074743,6,12431.31426,3626.950619,6,immobile,491,6,209,7,0,0,491,6,209,7,1
497,12527.98242,14195.35352,-409.1634521,1038.81543,177.7642977,1,496,0,0,-0.05866907719,0.08653182913,0.02430936138,-0.3521815791,280.7876383,31.31445477,6,83744.67323,18263.37084,6,diffusion,497,6,211,7,0,0,497,6,211,7,1
498,12684.1875,14280.20703,-279.5089111,816.4520264,221.577984,1,497,1,0,-0.05866907719,0.08653182913,0.02430936138,-0.3521815791,280.7876383,31.31445477,6,83744.67323,18263.37084,6,diffusion,497,6,211,7,0,0,497,6,211,7,1
499,12488.62207,14176.03906,170.1986694,753.5872803,401.6117594,1,498,2,0,-0.05866907719,0.08653182913,0.02430936138,-0.3521815791,280.7876383,31.31445477,6,83744.67323,18263.37084,6,diffusion,497,6,211,7,0,0,497,6,211,7,1
500,12470.68359,14577.25,-70.55212402,782.3727417,303.3673147,1,499,3,0,-0.05866907719,0.08653182913,0.02430936138,-0.3521815791,280.7876383,31.31445477,6,83744.67323,18263.37084,6,diffusion,497,6,211,7,0,0,497,6,211,7,1
501,12513.18359,14234.03809,-478.6088867,1505.817139,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,none,501,0,212,1,0,0,501,0,212,1,1
501,12520.04102,14277.9248,-392.555542,1100.509644,287.6841925,1,501,4,0,-0.05866907719,0.08653182913,0.02430936138,-0.3521815791,280.7876383,31.31445477,6,83744.67323,18263.37084,6,diffusion,497,6,211,7,0,0,497,6,211,7,1
502,12674.00879,14520.93945,-151.2785645,895.5975342,292.7202816,1,502,5,0,-0.05866907719,0.08653182913,0.02430936138,-0.3521815791,280.7876383,31.31445477,6,83744.67323,18263.37084,6,diffusion,497,6,211,7,0,0,497,6,211,7,1
